id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression
22eecc10-75ff-4696-a8ab-0db3c4e2d8f2,2965,3857292,2,00:29:49.557,74,49,17,Pressure,148,795,Costa Rica,1,Regular Play,770,Germany,3053,Leroy Sané,8,Left Wing Back,6.8,10.8,,,,,0.701187,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e215d335-4647-41ef-ab0c-919a0f683136,,,,,,,,,,,,,,,,,,,,,,,
79264527-c463-48ee-832e-4a4dbd4e3b2a,2966,3857292,2,00:29:50.258,74,50,3,Dispossessed,148,795,Costa Rica,1,Regular Play,795,Costa Rica,132756,Youstin Delfin Salas Gómez,7,Right Wing Back,113.5,74.6,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,669f6099-8780-426c-948b-2b724364723b,,,,,,,,,,,,,,,,,,,,,,,
669f6099-8780-426c-948b-2b724364723b,2967,3857292,2,00:29:50.258,74,50,4,Duel,148,795,Costa Rica,1,Regular Play,770,Germany,3053,Leroy Sané,8,Left Wing Back,6.6,5.5,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.0078021344,0.0075377747,2.643596E-4,0.01938041,0.034510612,-0.015130203,0.015394563,14,Lost Out,11,Tackle,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,79264527-c463-48ee-832e-4a4dbd4e3b2a,,,,,,,,,,,,,,,,,,,,,,,
eb82378d-c59d-449e-a02f-c270ec76fb3e,2968,3857292,2,00:30:04.234,75,4,30,Pass,149,795,Costa Rica,4,From Throw In,795,Costa Rica,132756,Youstin Delfin Salas Gómez,7,Right Wing Back,110.9,80.0,109.5,51.5,,,1.698812,false,false,,,6328,Kendall Jamaal Waston Manley,28.534365,-1.6198797,3,High Pass,false,false,false,,,false,,,,false,false,0.103359334,0.01938041,0.08397892,0.008159671,0.0078021344,3.575366E-4,0.08362139,,,67,Throw-in,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,db5a48dd-1a74-4dfc-89cc-dea31e389763,,,,,,,,,,,,,,,,,,0.3894768953,,,,,
db5a48dd-1a74-4dfc-89cc-dea31e389763,2969,3857292,2,00:30:05.933,75,5,42,Ball Receipt*,149,795,Costa Rica,4,From Throw In,795,Costa Rica,6328,Kendall Jamaal Waston Manley,3,Right Center Back,109.5,51.5,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,eb82378d-c59d-449e-a02f-c270ec76fb3e,,,,,,,,,,,,,,,,,,,,,,,
3656f896-48f4-4827-a08a-e7ca59ea48f3,2970,3857292,2,00:30:05.933,75,5,4,Duel,149,795,Costa Rica,4,From Throw In,770,Germany,3167,Antonio Rüdiger,5,Left Center Back,10.6,28.6,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,10,Aerial Lost,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e58cc215-f9ef-4f73-a5a0-d28c2fd0c8d0,,,,,,,,,,,,,,,,,,,,,,,
e58cc215-f9ef-4f73-a5a0-d28c2fd0c8d0,2971,3857292,2,00:30:05.933,75,5,30,Pass,149,795,Costa Rica,4,From Throw In,795,Costa Rica,6328,Kendall Jamaal Waston Manley,3,Right Center Back,109.5,51.5,109.8,45.0,,,0.566946,true,false,,,,,6.5069194,-1.5246753,3,High Pass,false,false,false,,,false,,,,false,false,0.011716496,0.103359334,-0.09164284,0.013746496,0.008159671,0.0055868253,-0.09722967,9,Incomplete,,,,,,,,,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"3656f896-48f4-4827-a08a-e7ca59ea48f3, ff315de8-6c7a-4ad8-ac91-843f2d25426c",,,,,,,,,,,,,,,31,Attacking third - Right - To left - Short - Ground Pass,0.9759715561,0.3049770892,,,,,
ff315de8-6c7a-4ad8-ac91-843f2d25426c,2972,3857292,2,00:30:06.500,75,6,9,Clearance,149,795,Costa Rica,4,From Throw In,770,Germany,6322,Niklas Süle,4,Center Back,10.3,35.1,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.013746496,0.008159671,0.0055868253,0.011716496,0.103359334,-0.09164284,0.09722967,,,,,,,37,Head,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e58cc215-f9ef-4f73-a5a0-d28c2fd0c8d0,,,,,,,,,,,,,,,,,,,,,,,
f7119149-2b79-4686-8d64-84da892afba2,2973,3857292,2,00:30:08.656,75,8,2,Ball Recovery,150,770,Germany,6,From Counter,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,30.4,30.0,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
5c8c3103-98b3-4a40-bf07-26e227045a3d,2974,3857292,2,00:30:08.656,75,8,43,Carries,150,770,Germany,6,From Counter,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,30.4,30.0,41.2,30.3,,,1.530264,false,false,,,,,,,,,,,,,,false,,,,false,false,0.015647307,0.013746496,0.0019008107,0.009946861,0.011716496,-0.0017696349,0.0036704456,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"f109d4d4-87ac-412b-9e5f-b6e3756d9178, f7119149-2b79-4686-8d64-84da892afba2",,,,,,,,,,,,,,,,,,,,,,,
f109d4d4-87ac-412b-9e5f-b6e3756d9178,2975,3857292,2,00:30:10.187,75,10,30,Pass,150,770,Germany,6,From Counter,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,41.2,30.3,73.5,15.9,,,2.582591,false,false,,,8966,Kai Havertz,35.36453,-0.41937277,1,Ground Pass,false,false,false,,,false,,,,false,false,0.017504817,0.015647307,0.0018575098,0.00916691,0.009946861,-7.79951E-4,0.0026374608,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6ffae51f-e2c9-48ae-8578-8cefee8a9555,,,,,,,,,,,,,,,28,Defensive third - Left - Forwards - Long - High Pass,0.7430619352,0.8032773733,,,,,
6ffae51f-e2c9-48ae-8578-8cefee8a9555,2976,3857292,2,00:30:12.769,75,12,42,Ball Receipt*,150,770,Germany,6,From Counter,770,Germany,8966,Kai Havertz,24,Left Center Forward,73.5,15.9,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,f109d4d4-87ac-412b-9e5f-b6e3756d9178,,,,,,,,,,,,,,,,,,,,,,,
82300d5d-b86a-4318-82d2-a32fc88e45f9,2977,3857292,2,00:30:12.769,75,12,43,Carries,150,770,Germany,6,From Counter,770,Germany,8966,Kai Havertz,24,Left Center Forward,73.5,15.9,73.5,15.9,,,0.215687,true,false,,,,,,,,,,,,,,false,,,,false,false,0.017504817,0.017504817,0.0,0.00916691,0.00916691,0.0,0.0,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0cef50d5-2a1b-491b-8063-e5c083543ab9, 6ffae51f-e2c9-48ae-8578-8cefee8a9555, a7c12253-29cc-4ae9-b07d-95869c129217",,,,,,,,,,,,,,,,,,,,,,,
a7c12253-29cc-4ae9-b07d-95869c129217,2978,3857292,2,00:30:12.985,75,12,22,Foul Committed,150,770,Germany,6,From Counter,795,Costa Rica,5598,Óscar Esau Duarte Gaitán,4,Center Back,46.6,64.2,,,,,0.0,false,true,,,,,,,,,,,,,,false,,,,false,false,0.00916691,0.00916691,0.0,0.017504817,0.017504817,0.0,0.0,,,,,7,Yellow Card,,,,,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0cef50d5-2a1b-491b-8063-e5c083543ab9, 82300d5d-b86a-4318-82d2-a32fc88e45f9, ba8b5c29-3f88-4ade-8075-3f16dbbf5788",,,,,,,,,,,,,,,,,,,,,,,
0cef50d5-2a1b-491b-8063-e5c083543ab9,2979,3857292,2,00:30:12.985,75,12,21,Foul Won,150,770,Germany,6,From Counter,770,Germany,8966,Kai Havertz,24,Left Center Forward,73.5,15.9,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,a7c12253-29cc-4ae9-b07d-95869c129217,,,,,,,,,,,,,,,,,,,,,,,
ba8b5c29-3f88-4ade-8075-3f16dbbf5788,2980,3857292,2,00:30:12.985,75,12,43,Carries,150,770,Germany,6,From Counter,770,Germany,8966,Kai Havertz,24,Left Center Forward,73.5,15.9,78.7,11.5,,,1.473345,true,false,,,,,,,,,,,,,,false,,,,false,false,0.022177283,0.009512772,0.012664511,0.009085445,0.014744157,-0.0056587122,0.018323222,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0cef50d5-2a1b-491b-8063-e5c083543ab9, 685f37f1-4588-4087-b3ab-9bc95f41654d, a7c12253-29cc-4ae9-b07d-95869c129217",,,,,,,,,,,,,,,,,,,,,,,
685f37f1-4588-4087-b3ab-9bc95f41654d,2981,3857292,2,00:30:14.458,75,14,30,Pass,150,770,Germany,6,From Counter,770,Germany,8966,Kai Havertz,24,Left Center Forward,78.7,11.5,110.7,23.7,,,3.000202,false,false,,,3053,Leroy Sané,34.24675,0.36423883,1,Ground Pass,false,false,false,,,false,,,,false,false,0.06261935,0.022177283,0.040442068,0.009380446,0.009085445,2.950011E-4,0.040147066,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9af6f1ab-dd7d-4245-9458-70ac749de26f,,,,,,,,,,,,,,,13,Midfield third - Left - Forwards - Short - High Pass,0.9726852786,0.564281404,,,,,
9af6f1ab-dd7d-4245-9458-70ac749de26f,2982,3857292,2,00:30:17.459,75,17,42,Ball Receipt*,150,770,Germany,6,From Counter,770,Germany,3053,Leroy Sané,8,Left Wing Back,110.7,23.7,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,685f37f1-4588-4087-b3ab-9bc95f41654d,,,,,,,,,,,,,,,,,,,,,,,
afd521d1-845a-41d6-9b2e-81a430af69a2,2983,3857292,2,00:30:17.459,75,17,43,Carries,150,770,Germany,6,From Counter,770,Germany,3053,Leroy Sané,8,Left Wing Back,110.7,23.7,111.8,23.7,,,0.014493001,false,false,,,,,,,,,,,,,,false,,,,false,false,0.06470606,0.06261935,0.0020867065,0.008792251,0.009380446,-5.881945E-4,0.002674901,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9af6f1ab-dd7d-4245-9458-70ac749de26f, be6db2de-d954-4664-bb22-5de2f2e11f23",,,,,,,,,,,,,,,,,,,,,,,
be6db2de-d954-4664-bb22-5de2f2e11f23,2984,3857292,2,00:30:17.473,75,17,30,Pass,150,770,Germany,6,From Counter,770,Germany,3053,Leroy Sané,8,Left Wing Back,111.8,23.7,115.2,44.6,,,1.178692,false,false,,,8546,Niclas Füllkrug,21.17475,1.4095296,2,Low Pass,true,false,false,b3eec692-da70-491a-862d-408f9f445f1c,,false,,,,false,false,0.3488175,0.06470606,0.28411144,0.008226724,0.008792251,-5.65527E-4,0.28467697,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4e5525f2-c6f5-4a3b-afbd-e648c87a46a1,,,,,,,,,,,,,,,35,Attacking third - Left - To right - Short - High Pass,0.6558229492,0.1396093071,,,,,
4e5525f2-c6f5-4a3b-afbd-e648c87a46a1,2985,3857292,2,00:30:18.652,75,18,42,Ball Receipt*,150,770,Germany,6,From Counter,770,Germany,8546,Niclas Füllkrug,22,Right Center Forward,115.2,44.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,be6db2de-d954-4664-bb22-5de2f2e11f23,,,,,,,,,,,,,,,,,,,,,,,
b3eec692-da70-491a-862d-408f9f445f1c,2986,3857292,2,00:30:18.761,75,18,16,Shot,150,770,Germany,6,From Counter,770,Germany,8546,Niclas Füllkrug,22,Right Center Forward,115.2,44.6,119.0,43.5,1.1,0.44444445,0.065998,false,false,,,,,,,,,,,,,be6db2de-d954-4664-bb22-5de2f2e11f23,false,false,false,0.36338806,false,false,0.86852205,0.3488175,0.5197045,0.008226724,0.008226724,0.0,0.5197045,100,Saved,87,Open Play,,,40,Right Foot,91,Half Volley,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,777a1976-f077-46e5-b680-a0b2ba920901,,,,,,,,,,,,,false,false,,,,,0.868522048,0.5051339865,0.8322101,0.0084140897,0.8322101235
777a1976-f077-46e5-b680-a0b2ba920901,2987,3857292,2,00:30:18.827,75,18,23,Goal Keeper,150,770,Germany,1,Regular Play,795,Costa Rica,5597,Keylor Navas Gamboa,1,Goalkeeper,1.3,37.8,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,0.009084767,0.009081217,3.5493E-6,0.042716086,0.8322101,-0.78949404,0.7894976,59,Touched Out,33,Shot Saved,,,35,Both Hands,46,Standing,42,Moving,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,b3eec692-da70-491a-862d-408f9f445f1c,,,,,,,,,,,,,,,,,,,,,,,
da4844a8-efa6-4851-a603-fafdfaf5d2da,2988,3857292,2,00:30:57.834,75,57,40,Injury Stoppage,150,770,Germany,1,Regular Play,795,Costa Rica,5597,Keylor Navas Gamboa,1,Goalkeeper,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
61b1876d-823d-4b15-bc90-8ac0b978c86a,2989,3857292,2,00:31:28.129,76,28,30,Pass,151,770,Germany,2,From Corner,770,Germany,5579,Joshua Kimmich,10,Center Defensive Midfield,120.0,80.0,112.6,40.3,,,1.387484,false,false,,,,,40.383785,-1.7550795,3,High Pass,false,false,false,,,false,,,,false,false,0.03531481,0.042716086,-0.0074012764,0.008571579,0.009084767,-5.131876E-4,-0.006888089,9,Incomplete,61,Corner,,,40,Right Foot,105,Outswinging,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7a1f78c7-900a-4f3e-b7b5-dc10e7852535,,,,,,,,,,,,,,,,,,0.4922389388,,,,,
be2a371a-a5a3-4363-b51d-ba66620c4432,2990,3857292,2,00:31:29.516,76,29,4,Duel,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,112.6,40.3,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,10,Aerial Lost,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7a1f78c7-900a-4f3e-b7b5-dc10e7852535,,,,,,,,,,,,,,,,,,,,,,,
7a1f78c7-900a-4f3e-b7b5-dc10e7852535,2991,3857292,2,00:31:29.516,76,29,9,Clearance,151,770,Germany,2,From Corner,795,Costa Rica,5598,Óscar Esau Duarte Gaitán,4,Center Back,7.5,39.8,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.008571579,0.009084767,-5.131876E-4,0.03531481,0.042716086,-0.0074012764,0.006888089,,,,,,,37,Head,,,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"61b1876d-823d-4b15-bc90-8ac0b978c86a, be2a371a-a5a3-4363-b51d-ba66620c4432",,,,,,,,,,,,,,,,,,,,,,,
fa48baee-da5b-40f6-8939-9669c4b3611f,2992,3857292,2,00:31:33.499,76,33,2,Ball Recovery,151,770,Germany,2,From Corner,770,Germany,5579,Joshua Kimmich,10,Center Defensive Midfield,109.3,71.0,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
92d19015-80b7-414a-8d8d-560fc3d04955,2993,3857292,2,00:31:33.499,76,33,43,Carries,151,770,Germany,2,From Corner,770,Germany,5579,Joshua Kimmich,10,Center Defensive Midfield,109.3,71.0,95.8,65.5,,,4.759687,false,false,,,,,,,,,,,,,,false,,,,false,false,0.030450135,0.013476216,0.016973918,0.009700064,0.005171419,0.0045286445,0.012445275,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9802bab6-cfc8-4459-8046-943bf77b6d76, fa48baee-da5b-40f6-8939-9669c4b3611f",,,,,,,,,,,,,,,,,,,,,,,
9802bab6-cfc8-4459-8046-943bf77b6d76,2994,3857292,2,00:31:38.259,76,38,30,Pass,151,770,Germany,2,From Corner,770,Germany,5579,Joshua Kimmich,10,Center Defensive Midfield,95.8,65.5,94.7,49.8,,,0.913499,false,false,,,39565,Jamal Musiala,15.738488,-1.6407458,1,Ground Pass,false,false,false,,,false,,,,false,false,0.04406416,0.030450135,0.013614025,0.00860355,0.009700064,-0.001096514,0.014710539,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,f1a9956d-ce38-499a-a28f-f57332fc2d0e,,,,,,,,,,,,,,,31,Attacking third - Right - To left - Short - Ground Pass,0.8668277455,0.9249578118,,,,,
f1a9956d-ce38-499a-a28f-f57332fc2d0e,2995,3857292,2,00:31:39.172,76,39,42,Ball Receipt*,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,94.7,49.8,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9802bab6-cfc8-4459-8046-943bf77b6d76,,,,,,,,,,,,,,,,,,,,,,,
7778105a-c838-40a9-8ee0-a94f39e773fd,2996,3857292,2,00:31:39.172,76,39,43,Carries,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,94.7,49.8,94.7,49.8,,,0.349662,false,false,,,,,,,,,,,,,,false,,,,false,false,0.04406416,0.04406416,0.0,0.00860355,0.00860355,0.0,0.0,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"e5301439-4aa1-4fcb-9e0e-c52bdac05efe, f1a9956d-ce38-499a-a28f-f57332fc2d0e",,,,,,,,,,,,,,,,,,,,,,,
e5301439-4aa1-4fcb-9e0e-c52bdac05efe,2997,3857292,2,00:31:39.522,76,39,30,Pass,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,94.7,49.8,106.1,38.7,,,1.272851,false,false,,,,,15.911317,-0.77206564,2,Low Pass,false,false,false,,,false,,,,false,false,0.011822453,0.04406416,-0.03224171,0.010180915,0.00860355,0.0015773652,-0.033819072,9,Incomplete,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,51c830d5-c526-46a3-ae49-b478672463e8,,,,,,,,,,,,,,,56,Attacking third - Center - To left - Short - Ground Pass,0.9763627116,0.3524113297,,,,,
51c830d5-c526-46a3-ae49-b478672463e8,2998,3857292,2,00:31:40.795,76,40,9,Clearance,151,770,Germany,2,From Corner,795,Costa Rica,6328,Kendall Jamaal Waston Manley,3,Right Center Back,14.0,41.4,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.010180915,0.00860355,0.0015773652,0.011822453,0.04406416,-0.03224171,0.033819072,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e5301439-4aa1-4fcb-9e0e-c52bdac05efe,,,,,,,,,,,,,,,,,,,,,,,
6ba554c9-97a2-4cfb-bd5d-e49d992712d7,2999,3857292,2,00:31:41.741,76,41,30,Pass,151,770,Germany,2,From Corner,795,Costa Rica,5836,Bryan Oviedo,8,Left Wing Back,14.6,50.7,49.0,30.0,,,2.300889,false,false,,,5581,Joel Nathaniel Campbell Samuels,40.14785,-0.541701,3,High Pass,false,false,false,,,false,,,,false,false,0.016232252,0.010180915,0.0060513373,0.010247015,0.011822453,-0.0015754374,0.0076267747,,,66,Recovery,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,93ddfc58-f5ff-4c5f-b817-cf0539560381,,,,,,,,,,,,,,,47,Midfield third - Right - To left - Long - Ground Pass,0.7388205798,0.3746218979,,,,,
93ddfc58-f5ff-4c5f-b817-cf0539560381,3000,3857292,2,00:31:44.042,76,44,42,Ball Receipt*,151,770,Germany,2,From Corner,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,23,Center Forward,49.0,30.0,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6ba554c9-97a2-4cfb-bd5d-e49d992712d7,,,,,,,,,,,,,,,,,,,,,,,
a1aacf14-7171-4fa5-8c30-4e48b81425c9,3001,3857292,2,00:31:44.042,76,44,30,Pass,151,770,Germany,2,From Corner,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,23,Center Forward,49.0,30.0,35.5,27.1,,,1.457257,false,false,,,,,13.807969,-2.9299934,3,High Pass,false,false,false,,,false,,,,false,false,0.009433402,0.016232252,-0.0067988504,0.02721678,0.010247015,0.016969765,-0.023768615,9,Incomplete,,,,,70,Other,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3ca1c050-52a6-42f1-a9d1-f4807f30d136,,,,,,,,,,,,,,,59,Midfield third - Left - Backwards - Short - Ground Pass,0.9819277474,0.8763394952,,,,,
3ca1c050-52a6-42f1-a9d1-f4807f30d136,3002,3857292,2,00:31:45.499,76,45,2,Ball Recovery,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,84.6,53.0,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,a1aacf14-7171-4fa5-8c30-4e48b81425c9,,,,,,,,,,,,,,,,,,,,,,,
89bdcbb4-ee2f-4243-a70b-93563f714154,3003,3857292,2,00:31:45.499,76,45,43,Carries,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,84.6,53.0,86.0,52.5,,,1.919457,true,false,,,,,,,,,,,,,,false,,,,false,false,0.028121915,0.010247015,0.017874898,0.009452893,0.016232252,-0.0067793587,0.024654258,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1a95d940-6060-4a92-870e-3dba9a8d1c55, 3ca1c050-52a6-42f1-a9d1-f4807f30d136, 5499d876-c12e-4136-b7e1-416bc26805e5",,,,,,,,,,,,,,,,,,,,,,,
5499d876-c12e-4136-b7e1-416bc26805e5,3004,3857292,2,00:31:46.871,76,46,17,Pressure,151,770,Germany,2,From Corner,795,Costa Rica,132756,Youstin Delfin Salas Gómez,7,Right Wing Back,30.8,28.1,,,,,0.546972,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,89bdcbb4-ee2f-4243-a70b-93563f714154,,,,,,,,,,,,,,,,,,,,,,,
1a95d940-6060-4a92-870e-3dba9a8d1c55,3005,3857292,2,00:31:47.418,76,47,14,Dribble,151,770,Germany,2,From Corner,770,Germany,39565,Jamal Musiala,15,Left Center Midfield,86.0,52.5,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.01097996,0.028121915,-0.017141955,0.013948403,0.009452893,0.00449551,-0.021637466,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e58857d7-f1ce-4f83-9971-79db1e113675,,,,,,,,,,,,,,,,,,,,,,,
e58857d7-f1ce-4f83-9971-79db1e113675,3006,3857292,2,00:31:47.418,76,47,4,Duel,152,795,Costa Rica,1,Regular Play,795,Costa Rica,132756,Youstin Delfin Salas Gómez,7,Right Wing Back,34.1,27.6,,,,,0.0,true,true,,,,,,,,,,,,,,false,,,,false,false,0.013948403,0.009452893,0.00449551,0.01097996,0.028121915,-0.017141955,0.021637466,4,Won,11,Tackle,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1a95d940-6060-4a92-870e-3dba9a8d1c55,,,,,,,,,,,,,,,,,,,,,,,
d3e5baf9-121f-48a1-b3ba-68d49964e9ba,3007,3857292,2,00:31:47.418,76,47,43,Carries,152,795,Costa Rica,1,Regular Play,795,Costa Rica,132756,Youstin Delfin Salas Gómez,7,Right Wing Back,34.1,27.6,39.3,20.8,,,2.454398,false,false,,,,,,,,,,,,,,false,,,,false,false,0.013939395,0.013948403,-9.0087E-6,0.010537604,0.01097996,-4.423559E-4,4.333472E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"2cb49870-335f-4a66-9f26-8986d5fc1976, e58857d7-f1ce-4f83-9971-79db1e113675",,,,,,,,,,,,,,,,,,,,,,,
